Substance category,Region,Year,Consumption (10^6 ODP kg)
B_III_TCA,LAC,1995,0.6137999999999999
B_III_TCA,WEO,1995,9.3873
B_III_TCA,AFR,1996,0.0989
B_III_TCA,AP,1996,1.784
B_III_TCA,EE,1996,0.0368
B_III_TCA,LAC,1996,0.3855
B_III_TCA,WEO,1996,0.5916
B_III_TCA,AFR,1997,0.0959
B_III_TCA,AP,1997,1.6569
B_III_TCA,EE,1997,0.0161
B_III_TCA,LAC,1997,0.231
B_III_TCA,WEO,1997,0.29510000000000003
B_III_TCA,AFR,1998,0.09720000000000001
B_III_TCA,AP,1998,1.4011
B_III_TCA,EE,1998,0.002
B_III_TCA,LAC,1998,0.1895
B_III_TCA,WEO,1998,0.0431
B_III_TCA,AFR,1999,0.0731
B_III_TCA,AP,1999,1.5711
B_III_TCA,EE,1999,0.0019
B_III_TCA,LAC,1999,0.2231
B_III_TCA,WEO,1999,0.2866
B_III_TCA,AFR,2000,0.0686
B_III_TCA,AP,2000,1.6278
B_III_TCA,EE,2000,0.002
B_III_TCA,LAC,2000,0.11
B_III_TCA,WEO,2000,0.31110000000000004
B_III_TCA,AFR,2001,0.0616
B_III_TCA,AP,2001,1.1685
B_III_TCA,EE,2001,0.0038
B_III_TCA,LAC,2001,0.071
B_III_TCA,WEO,2001,0.0176
B_III_TCA,AFR,2002,0.0626
B_III_TCA,AP,2002,0.0
B_III_TCA,EE,2002,0.004200000000000001
B_III_TCA,LAC,2002,0.0211
B_III_TCA,WEO,2002,0.0
B_III_TCA,AFR,2003,0.0549
B_III_TCA,AP,2003,1.2255
B_III_TCA,EE,2003,0.0037
B_III_TCA,LAC,2003,0.033299999999999996
B_III_TCA,WEO,2003,0.013
B_III_TCA,AFR,2004,0.053200000000000004
B_III_TCA,AP,2004,0.6986
B_III_TCA,EE,2004,0.0024
B_III_TCA,LAC,2004,0.0303
B_III_TCA,WEO,2004,0.0154
B_III_TCA,AFR,2005,0.0287
B_III_TCA,AP,2005,0.5546
B_III_TCA,EE,2005,0.0
B_III_TCA,LAC,2005,0.0291
B_III_TCA,WEO,2005,0.005900000000000001
B_III_TCA,AFR,2006,0.0212
B_III_TCA,AP,2006,0.572
B_III_TCA,EE,2006,0.0
B_III_TCA,LAC,2006,0.0198
B_III_TCA,WEO,2006,0.0004
B_III_TCA,AFR,2007,0.0074
B_III_TCA,AP,2007,0.513
B_III_TCA,EE,2007,0.0
B_III_TCA,LAC,2007,0.021
B_III_TCA,WEO,2007,0.0
B_III_TCA,AFR,2008,0.0031
B_III_TCA,AP,2008,0.3925
B_III_TCA,EE,2008,0.0
B_III_TCA,LAC,2008,0.0174
B_III_TCA,WEO,2008,0.0
B_III_TCA,AFR,2009,0.0013
B_III_TCA,AP,2009,0.2691
B_III_TCA,EE,2009,0.0
B_III_TCA,LAC,2009,0.0105
B_III_TCA,WEO,2009,0.0
B_III_TCA,AFR,2010,0.0
B_III_TCA,AP,2010,0.0669
B_III_TCA,EE,2010,0.0
B_III_TCA,LAC,2010,0.0096
B_III_TCA,WEO,2010,0.0
B_III_TCA,AFR,2011,0.0
B_III_TCA,AP,2011,0.01
B_III_TCA,EE,2011,0.0
B_III_TCA,LAC,2011,0.0
B_III_TCA,WEO,2011,0.0
B_III_TCA,AFR,2012,0.0
B_III_TCA,AP,2012,0.0
B_III_TCA,EE,2012,0.0
B_III_TCA,LAC,2012,0.0
B_III_TCA,WEO,2012,0.0
B_III_TCA,AFR,2013,0.0
B_III_TCA,AP,2013,0.0
B_III_TCA,EE,2013,0.0
B_III_TCA,LAC,2013,0.0
B_III_TCA,WEO,2013,0.0
B_III_TCA,AFR,2014,0.0
B_III_TCA,AP,2014,0.0
B_III_TCA,EE,2014,0.0
B_III_TCA,LAC,2014,0.0
B_III_TCA,WEO,2014,0.0
B_III_TCA,AFR,2015,0.0
B_III_TCA,AP,2015,0.0
B_III_TCA,EE,2015,0.0
B_III_TCA,LAC,2015,0.0
B_III_TCA,WEO,2015,0.0
B_III_TCA,AFR,2016,0.0
B_III_TCA,AP,2016,0.0
B_III_TCA,EE,2016,0.0
B_III_TCA,LAC,2016,0.0
B_III_TCA,WEO,2016,0.0
B_III_TCA,AFR,2017,0.0
B_III_TCA,AP,2017,0.0
B_III_TCA,EE,2017,0.0
B_III_TCA,LAC,2017,0.0
B_III_TCA,WEO,2017,0.0
B_III_TCA,AFR,2018,0.0
B_III_TCA,AP,2018,0.0
B_III_TCA,EE,2018,0.0
B_III_TCA,LAC,2018,0.0
B_III_TCA,WEO,2018,0.0
B_III_TCA,AFR,2019,0.0
B_III_TCA,AP,2019,0.0
B_III_TCA,EE,2019,0.0
B_III_TCA,LAC,2019,0.0
B_III_TCA,WEO,2019,0.0
B_III_TCA,AFR,2020,
B_III_TCA,AP,2020,
B_III_TCA,EE,2020,
B_III_TCA,LAC,2020,0.0
B_III_TCA,WEO,2020,
C_I_HCFC,AFR,1986,0.0101
C_I_HCFC,AP,1986,0.003
C_I_HCFC,EE,1986,
C_I_HCFC,LAC,1986,0.0081
C_I_HCFC,WEO,1986,0.0022
C_I_HCFC,AFR,1989,0.1688
C_I_HCFC,AP,1989,3.0831999999999997
C_I_HCFC,EE,1989,1.3491
C_I_HCFC,LAC,1989,0.5127
C_I_HCFC,WEO,1989,9.2219
C_I_HCFC,AFR,1990,0.145
C_I_HCFC,AP,1990,0.2402
C_I_HCFC,EE,1990,0.5056
C_I_HCFC,LAC,1990,0.42960000000000004
C_I_HCFC,WEO,1990,3.3164000000000002
C_I_HCFC,AFR,1991,0.060200000000000004
C_I_HCFC,AP,1991,2.8173000000000004
C_I_HCFC,EE,1991,0.395
C_I_HCFC,LAC,1991,0.2994
C_I_HCFC,WEO,1991,3.3961
C_I_HCFC,AFR,1992,0.10529999999999999
C_I_HCFC,AP,1992,3.4669
C_I_HCFC,EE,1992,0.32030000000000003
C_I_HCFC,LAC,1992,0.7413
C_I_HCFC,WEO,1992,9.979299999999999
C_I_HCFC,AFR,1993,0.2025
C_I_HCFC,AP,1993,6.3825
C_I_HCFC,EE,1993,0.2696
C_I_HCFC,LAC,1993,0.7801
C_I_HCFC,WEO,1993,11.673200000000001
C_I_HCFC,AFR,1994,0.29460000000000003
C_I_HCFC,AP,1994,5.913600000000001
C_I_HCFC,EE,1994,0.24409999999999998
C_I_HCFC,LAC,1994,0.8661
C_I_HCFC,WEO,1994,17.7286
C_I_HCFC,AFR,1995,0.2449
C_I_HCFC,AP,1995,8.6235
C_I_HCFC,EE,1995,0.2893
C_I_HCFC,LAC,1995,1.0346
C_I_HCFC,WEO,1995,22.8094
C_I_HCFC,AFR,1996,0.36419999999999997
C_I_HCFC,AP,1996,7.7365
C_I_HCFC,EE,1996,0.30960000000000004
C_I_HCFC,LAC,1996,0.9528
C_I_HCFC,WEO,1996,19.8442
C_I_HCFC,AFR,1997,0.4592
C_I_HCFC,AP,1997,8.664100000000001
C_I_HCFC,EE,1997,0.3707
C_I_HCFC,LAC,1997,1.1724
C_I_HCFC,WEO,1997,19.657700000000002
C_I_HCFC,AFR,1998,0.5156000000000001
C_I_HCFC,AP,1998,7.8187
C_I_HCFC,EE,1998,0.3495
C_I_HCFC,LAC,1998,1.2968
C_I_HCFC,WEO,1998,23.5794
C_I_HCFC,AFR,1999,0.522
C_I_HCFC,AP,1999,11.2753
C_I_HCFC,EE,1999,0.4008
C_I_HCFC,LAC,1999,1.9786
C_I_HCFC,WEO,1999,23.0658
C_I_HCFC,AFR,2000,0.5028
C_I_HCFC,AP,2000,12.4631
C_I_HCFC,EE,2000,0.3974
C_I_HCFC,LAC,2000,3.2102
C_I_HCFC,WEO,2000,21.687
C_I_HCFC,AFR,2001,0.496
C_I_HCFC,AP,2001,12.7843
C_I_HCFC,EE,2001,1.0459
C_I_HCFC,LAC,2001,2.5684
C_I_HCFC,WEO,2001,18.9637
C_I_HCFC,AFR,2002,0.693
C_I_HCFC,AP,2002,13.288
C_I_HCFC,EE,2002,1.1313
C_I_HCFC,LAC,2002,1.9257
C_I_HCFC,WEO,2002,18.786099999999998
C_I_HCFC,AFR,2003,0.6261
C_I_HCFC,AP,2003,15.6735
C_I_HCFC,EE,2003,0.9138999999999999
C_I_HCFC,LAC,2003,1.9869
C_I_HCFC,WEO,2003,11.5722
C_I_HCFC,AFR,2004,0.738
C_I_HCFC,AP,2004,17.212
C_I_HCFC,EE,2004,0.889
C_I_HCFC,LAC,2004,2.943
C_I_HCFC,WEO,2004,9.1478
C_I_HCFC,AFR,2005,0.8072
C_I_HCFC,AP,2005,18.3435
C_I_HCFC,EE,2005,0.6638
C_I_HCFC,LAC,2005,2.7836999999999996
C_I_HCFC,WEO,2005,9.5091
C_I_HCFC,AFR,2006,1.0493
C_I_HCFC,AP,2006,23.5048
C_I_HCFC,EE,2006,0.9775
C_I_HCFC,LAC,2006,3.1243000000000003
C_I_HCFC,WEO,2006,8.937700000000001
C_I_HCFC,AFR,2007,1.4789
C_I_HCFC,AP,2007,26.609099999999998
C_I_HCFC,EE,2007,1.1585
C_I_HCFC,LAC,2007,3.7211
C_I_HCFC,WEO,2007,9.114700000000001
C_I_HCFC,AFR,2008,1.5647
C_I_HCFC,AP,2008,25.5746
C_I_HCFC,EE,2008,1.2523
C_I_HCFC,LAC,2008,3.3562
C_I_HCFC,WEO,2008,9.479
C_I_HCFC,AFR,2009,2.18566
C_I_HCFC,AP,2009,28.665490000000002
C_I_HCFC,EE,2009,1.0583900000000002
C_I_HCFC,LAC,2009,3.68646
C_I_HCFC,WEO,2009,5.481
C_I_HCFC,AFR,2010,2.2396
C_I_HCFC,AP,2010,30.92013
C_I_HCFC,EE,2010,0.8677
C_I_HCFC,LAC,2010,3.7785100000000003
C_I_HCFC,WEO,2010,3.0945300000000002
C_I_HCFC,AFR,2011,2.1611100000000003
C_I_HCFC,AP,2011,31.36894
C_I_HCFC,EE,2011,0.99391
C_I_HCFC,LAC,2011,3.45485
C_I_HCFC,WEO,2011,2.9297199999999997
C_I_HCFC,AFR,2012,2.3224299999999998
C_I_HCFC,AP,2012,32.590830000000004
C_I_HCFC,EE,2012,0.80891
C_I_HCFC,LAC,2012,4.10567
C_I_HCFC,WEO,2012,1.9143299999999999
C_I_HCFC,AFR,2013,1.7715999999999998
C_I_HCFC,AP,2013,24.760930000000002
C_I_HCFC,EE,2013,0.64381
C_I_HCFC,LAC,2013,2.87221
C_I_HCFC,WEO,2013,1.95098
C_I_HCFC,AFR,2014,1.6524400000000001
C_I_HCFC,AP,2014,25.340619999999998
C_I_HCFC,EE,2014,0.58624
C_I_HCFC,LAC,2014,2.74608
C_I_HCFC,WEO,2014,1.5723900000000002
C_I_HCFC,AFR,2015,1.5283399999999998
C_I_HCFC,AP,2015,21.37697
C_I_HCFC,EE,2015,0.40926999999999997
C_I_HCFC,LAC,2015,2.48269
C_I_HCFC,WEO,2015,0.60187
C_I_HCFC,AFR,2016,1.37618
C_I_HCFC,AP,2016,21.410580000000003
C_I_HCFC,EE,2016,0.34752
C_I_HCFC,LAC,2016,2.0791399999999998
C_I_HCFC,WEO,2016,0.5153099999999999
C_I_HCFC,AFR,2017,1.34506
C_I_HCFC,AP,2017,21.18263
C_I_HCFC,EE,2017,0.31048000000000003
C_I_HCFC,LAC,2017,1.9421
C_I_HCFC,WEO,2017,0.4078
C_I_HCFC,AFR,2018,1.22039
C_I_HCFC,AP,2018,20.63284
C_I_HCFC,EE,2018,0.32556
C_I_HCFC,LAC,2018,1.63587
C_I_HCFC,WEO,2018,0.43099
C_I_HCFC,AFR,2019,1.1590799999999999
C_I_HCFC,AP,2019,20.213639999999998
C_I_HCFC,EE,2019,0.31533999999999995
C_I_HCFC,LAC,2019,1.5170299999999999
C_I_HCFC,WEO,2019,0.2518
C_I_HCFC,AFR,2020,
C_I_HCFC,AP,2020,
C_I_HCFC,EE,2020,
C_I_HCFC,LAC,2020,1e-05
C_I_HCFC,WEO,2020,
C_II_HBFC,AFR,1986,0.0
C_II_HBFC,AP,1986,0.0
C_II_HBFC,EE,1986,
C_II_HBFC,LAC,1986,0.0
C_II_HBFC,WEO,1986,0.0
C_II_HBFC,AFR,1989,0.0003
C_II_HBFC,AP,1989,0.0
C_II_HBFC,EE,1989,0.0
C_II_HBFC,LAC,1989,0.0003
C_II_HBFC,WEO,1989,0.0
C_II_HBFC,AFR,1990,0.0
C_II_HBFC,AP,1990,0.0
C_II_HBFC,EE,1990,0.0
C_II_HBFC,LAC,1990,0.0
C_II_HBFC,WEO,1990,0.0
C_II_HBFC,AFR,1991,0.0
C_II_HBFC,AP,1991,0.0
C_II_HBFC,EE,1991,0.0
C_II_HBFC,LAC,1991,0.0
C_II_HBFC,WEO,1991,0.0
C_II_HBFC,AFR,1992,0.0
C_II_HBFC,AP,1992,0.0
C_II_HBFC,EE,1992,0.0
C_II_HBFC,LAC,1992,0.0
C_II_HBFC,WEO,1992,0.0
C_II_HBFC,AFR,1993,0.0
C_II_HBFC,AP,1993,0.0
C_II_HBFC,EE,1993,0.0
C_II_HBFC,LAC,1993,0.0
C_II_HBFC,WEO,1993,0.0
C_II_HBFC,AFR,1994,0.0
C_II_HBFC,AP,1994,0.0
C_II_HBFC,EE,1994,0.0
C_II_HBFC,LAC,1994,0.0
C_II_HBFC,WEO,1994,0.0
C_II_HBFC,AFR,1995,0.0
C_II_HBFC,AP,1995,0.0
C_II_HBFC,EE,1995,0.0008
C_II_HBFC,LAC,1995,0.0
C_II_HBFC,WEO,1995,0.002
C_II_HBFC,AFR,1996,0.0
C_II_HBFC,AP,1996,0.0
C_II_HBFC,EE,1996,0.0002
C_II_HBFC,LAC,1996,0.0
C_II_HBFC,WEO,1996,0.0
C_II_HBFC,AFR,1997,0.0
C_II_HBFC,AP,1997,0.0
C_II_HBFC,EE,1997,0.0
C_II_HBFC,LAC,1997,0.0
C_II_HBFC,WEO,1997,0.0
C_II_HBFC,AFR,1998,0.0
C_II_HBFC,AP,1998,0.0
C_II_HBFC,EE,1998,0.0
C_II_HBFC,LAC,1998,0.0
C_II_HBFC,WEO,1998,0.0
C_II_HBFC,AFR,1999,0.0
C_II_HBFC,AP,1999,0.0
C_II_HBFC,EE,1999,0.0
C_II_HBFC,LAC,1999,0.0
C_II_HBFC,WEO,1999,0.0
C_II_HBFC,AFR,2000,0.0003
C_II_HBFC,AP,2000,0.0
C_II_HBFC,EE,2000,0.0
C_II_HBFC,LAC,2000,0.0
C_II_HBFC,WEO,2000,0.0
C_II_HBFC,AFR,2001,0.0
C_II_HBFC,AP,2001,0.0
C_II_HBFC,EE,2001,0.0
C_II_HBFC,LAC,2001,0.0
C_II_HBFC,WEO,2001,0.0
C_II_HBFC,AFR,2002,0.0
C_II_HBFC,AP,2002,0.0
C_II_HBFC,EE,2002,0.0
C_II_HBFC,LAC,2002,0.0
C_II_HBFC,WEO,2002,0.0007
C_II_HBFC,AFR,2003,0.0
C_II_HBFC,AP,2003,0.0
C_II_HBFC,EE,2003,0.0
C_II_HBFC,LAC,2003,0.0
C_II_HBFC,WEO,2003,0.0
C_II_HBFC,AFR,2004,0.0
C_II_HBFC,AP,2004,0.0
C_II_HBFC,EE,2004,0.0
C_II_HBFC,LAC,2004,0.0
C_II_HBFC,WEO,2004,0.0
C_II_HBFC,AFR,2005,0.0
C_II_HBFC,AP,2005,0.0
C_II_HBFC,EE,2005,0.0
C_II_HBFC,LAC,2005,0.0
C_II_HBFC,WEO,2005,0.0
C_II_HBFC,AFR,2006,0.0
C_II_HBFC,AP,2006,0.0
C_II_HBFC,EE,2006,0.0
C_II_HBFC,LAC,2006,0.0
C_II_HBFC,WEO,2006,0.0
C_II_HBFC,AFR,2007,0.0
C_II_HBFC,AP,2007,0.0
C_II_HBFC,EE,2007,0.0
C_II_HBFC,LAC,2007,0.0
C_II_HBFC,WEO,2007,0.0027
C_II_HBFC,AFR,2008,0.0
C_II_HBFC,AP,2008,0.0
C_II_HBFC,EE,2008,0.0
C_II_HBFC,LAC,2008,0.0
C_II_HBFC,WEO,2008,0.0
C_II_HBFC,AFR,2009,0.0
C_II_HBFC,AP,2009,0.0
C_II_HBFC,EE,2009,0.0
C_II_HBFC,LAC,2009,0.0
C_II_HBFC,WEO,2009,0.0
C_II_HBFC,AFR,2010,0.0
C_II_HBFC,AP,2010,0.0
C_II_HBFC,EE,2010,0.0
C_II_HBFC,LAC,2010,0.0
C_II_HBFC,WEO,2010,0.0
C_II_HBFC,AFR,2011,0.0
C_II_HBFC,AP,2011,0.0
C_II_HBFC,EE,2011,0.0
C_II_HBFC,LAC,2011,0.0
C_II_HBFC,WEO,2011,0.0
C_II_HBFC,AFR,2012,0.0
C_II_HBFC,AP,2012,0.0
C_II_HBFC,EE,2012,0.0
C_II_HBFC,LAC,2012,0.0
C_II_HBFC,WEO,2012,0.0
C_II_HBFC,AFR,2013,0.0
C_II_HBFC,AP,2013,0.0
C_II_HBFC,EE,2013,0.0
C_II_HBFC,LAC,2013,0.0
C_II_HBFC,WEO,2013,0.0001
C_II_HBFC,AFR,2014,0.0
C_II_HBFC,AP,2014,0.0
C_II_HBFC,EE,2014,0.0
C_II_HBFC,LAC,2014,0.0
C_II_HBFC,WEO,2014,0.0
C_II_HBFC,AFR,2015,0.0
C_II_HBFC,AP,2015,0.0
C_II_HBFC,EE,2015,0.0
C_II_HBFC,LAC,2015,0.0
C_II_HBFC,WEO,2015,0.0
C_II_HBFC,AFR,2016,0.0
C_II_HBFC,AP,2016,0.0
C_II_HBFC,EE,2016,0.0
C_II_HBFC,LAC,2016,0.0
C_II_HBFC,WEO,2016,0.0
C_II_HBFC,AFR,2017,0.0
C_II_HBFC,AP,2017,0.0
C_II_HBFC,EE,2017,0.0
C_II_HBFC,LAC,2017,0.0
C_II_HBFC,WEO,2017,0.0
C_II_HBFC,AFR,2018,0.0
C_II_HBFC,AP,2018,0.0
C_II_HBFC,EE,2018,0.0
C_II_HBFC,LAC,2018,0.0
C_II_HBFC,WEO,2018,0.0
C_II_HBFC,AFR,2019,0.0
C_II_HBFC,AP,2019,0.0
C_II_HBFC,EE,2019,0.0
C_II_HBFC,LAC,2019,0.0
C_II_HBFC,WEO,2019,0.0
C_II_HBFC,AFR,2020,
C_II_HBFC,AP,2020,
C_II_HBFC,EE,2020,
C_II_HBFC,LAC,2020,0.0
C_II_HBFC,WEO,2020,
C_III_BCM,AFR,1986,0.0
C_III_BCM,AP,1986,0.0
C_III_BCM,EE,1986,
C_III_BCM,LAC,1986,
C_III_BCM,WEO,1986,
C_III_BCM,AFR,1989,0.0
C_III_BCM,AP,1989,0.0
C_III_BCM,EE,1989,
C_III_BCM,LAC,1989,0.0
C_III_BCM,WEO,1989,0.0
C_III_BCM,AFR,1990,0.0
C_III_BCM,AP,1990,
C_III_BCM,EE,1990,
C_III_BCM,LAC,1990,
C_III_BCM,WEO,1990,
C_III_BCM,AFR,1991,0.0
C_III_BCM,AP,1991,0.0
C_III_BCM,EE,1991,
C_III_BCM,LAC,1991,
C_III_BCM,WEO,1991,
C_III_BCM,AFR,1992,0.0
C_III_BCM,AP,1992,
C_III_BCM,EE,1992,
C_III_BCM,LAC,1992,
C_III_BCM,WEO,1992,
C_III_BCM,AFR,1993,0.0
C_III_BCM,AP,1993,
C_III_BCM,EE,1993,
C_III_BCM,LAC,1993,
C_III_BCM,WEO,1993,
C_III_BCM,AFR,1994,0.0
C_III_BCM,AP,1994,0.0
C_III_BCM,EE,1994,
C_III_BCM,LAC,1994,
C_III_BCM,WEO,1994,
C_III_BCM,AFR,1995,0.0
C_III_BCM,AP,1995,0.0
C_III_BCM,EE,1995,
C_III_BCM,LAC,1995,
C_III_BCM,WEO,1995,
C_III_BCM,AFR,1996,0.0
C_III_BCM,AP,1996,0.0
C_III_BCM,EE,1996,
C_III_BCM,LAC,1996,
C_III_BCM,WEO,1996,
C_III_BCM,AFR,1997,0.0
C_III_BCM,AP,1997,0.0
C_III_BCM,EE,1997,
C_III_BCM,LAC,1997,
C_III_BCM,WEO,1997,
C_III_BCM,AFR,1998,0.0
C_III_BCM,AP,1998,0.0
C_III_BCM,EE,1998,
C_III_BCM,LAC,1998,
C_III_BCM,WEO,1998,
C_III_BCM,AFR,1999,0.0
C_III_BCM,AP,1999,
C_III_BCM,EE,1999,
C_III_BCM,LAC,1999,0.0
C_III_BCM,WEO,1999,
C_III_BCM,AFR,2000,0.0
C_III_BCM,AP,2000,0.0
C_III_BCM,EE,2000,
C_III_BCM,LAC,2000,
C_III_BCM,WEO,2000,
C_III_BCM,AFR,2001,0.0
C_III_BCM,AP,2001,0.0
C_III_BCM,EE,2001,
C_III_BCM,LAC,2001,
C_III_BCM,WEO,2001,
C_III_BCM,AFR,2002,0.0
C_III_BCM,AP,2002,0.0058
C_III_BCM,EE,2002,0.0
C_III_BCM,LAC,2002,0.0
C_III_BCM,WEO,2002,0.0445
C_III_BCM,AFR,2003,0.0144
C_III_BCM,AP,2003,0.0
C_III_BCM,EE,2003,0.0
C_III_BCM,LAC,2003,0.0
C_III_BCM,WEO,2003,0.0094
C_III_BCM,AFR,2004,0.036
C_III_BCM,AP,2004,0.0
C_III_BCM,EE,2004,0.0
C_III_BCM,LAC,2004,0.0
C_III_BCM,WEO,2004,0.0
C_III_BCM,AFR,2005,0.0
C_III_BCM,AP,2005,0.0
C_III_BCM,EE,2005,0.0
C_III_BCM,LAC,2005,0.0
C_III_BCM,WEO,2005,0.0
C_III_BCM,AFR,2006,0.0
C_III_BCM,AP,2006,0.0
C_III_BCM,EE,2006,0.0
C_III_BCM,LAC,2006,0.0
C_III_BCM,WEO,2006,0.0
C_III_BCM,AFR,2007,0.0
C_III_BCM,AP,2007,0.0
C_III_BCM,EE,2007,0.0
C_III_BCM,LAC,2007,0.0
C_III_BCM,WEO,2007,0.0
C_III_BCM,AFR,2008,0.0
C_III_BCM,AP,2008,0.0
C_III_BCM,EE,2008,0.0
C_III_BCM,LAC,2008,0.0
C_III_BCM,WEO,2008,0.0
C_III_BCM,AFR,2009,0.0
C_III_BCM,AP,2009,0.0
C_III_BCM,EE,2009,0.0
C_III_BCM,LAC,2009,0.0
C_III_BCM,WEO,2009,0.0
C_III_BCM,AFR,2010,0.0
C_III_BCM,AP,2010,0.0
C_III_BCM,EE,2010,0.0
C_III_BCM,LAC,2010,0.0
C_III_BCM,WEO,2010,0.0
C_III_BCM,AFR,2011,0.0
C_III_BCM,AP,2011,0.0
C_III_BCM,EE,2011,0.0
C_III_BCM,LAC,2011,0.0
C_III_BCM,WEO,2011,0.014
C_III_BCM,AFR,2012,0.0
C_III_BCM,AP,2012,0.0014
C_III_BCM,EE,2012,0.0
C_III_BCM,LAC,2012,0.0
C_III_BCM,WEO,2012,0.0
C_III_BCM,AFR,2013,0.0
C_III_BCM,AP,2013,0.0023
C_III_BCM,EE,2013,0.0
C_III_BCM,LAC,2013,0.0
C_III_BCM,WEO,2013,0.0035
C_III_BCM,AFR,2014,0.0
C_III_BCM,AP,2014,0.0
C_III_BCM,EE,2014,0.0
C_III_BCM,LAC,2014,0.0
C_III_BCM,WEO,2014,0.0173
C_III_BCM,AFR,2015,0.0
C_III_BCM,AP,2015,0.0
C_III_BCM,EE,2015,0.0
C_III_BCM,LAC,2015,0.0
C_III_BCM,WEO,2015,0.0
C_III_BCM,AFR,2016,0.0
C_III_BCM,AP,2016,0.0
C_III_BCM,EE,2016,0.0
C_III_BCM,LAC,2016,0.0
C_III_BCM,WEO,2016,0.0
C_III_BCM,AFR,2017,0.0
C_III_BCM,AP,2017,0.0
C_III_BCM,EE,2017,0.0
C_III_BCM,LAC,2017,0.0
C_III_BCM,WEO,2017,0.0
C_III_BCM,AFR,2018,0.0
C_III_BCM,AP,2018,0.0
C_III_BCM,EE,2018,0.0
C_III_BCM,LAC,2018,0.0
C_III_BCM,WEO,2018,0.013900000000000001
C_III_BCM,AFR,2019,0.0
C_III_BCM,AP,2019,0.0
C_III_BCM,EE,2019,0.0
C_III_BCM,LAC,2019,0.0
C_III_BCM,WEO,2019,0.0
C_III_BCM,AFR,2020,
C_III_BCM,AP,2020,
C_III_BCM,EE,2020,
C_III_BCM,LAC,2020,0.0
C_III_BCM,WEO,2020,
E_I_MB,AFR,1986,0.0108
E_I_MB,AP,1986,0.0015
E_I_MB,EE,1986,
E_I_MB,LAC,1986,0.0
E_I_MB,WEO,1986,
E_I_MB,AFR,1989,0.0091
E_I_MB,AP,1989,0.0001
E_I_MB,EE,1989,0.01
E_I_MB,LAC,1989,0.1087
E_I_MB,WEO,1989,
E_I_MB,AFR,1990,0.2114
E_I_MB,AP,1990,0.0032
E_I_MB,EE,1990,0.01
E_I_MB,LAC,1990,0.2015
E_I_MB,WEO,1990,
E_I_MB,AFR,1991,1.8160999999999998
E_I_MB,AP,1991,4.8597
E_I_MB,EE,1991,0.41910000000000003
E_I_MB,LAC,1991,1.5757999999999999
E_I_MB,WEO,1991,29.9946
E_I_MB,AFR,1992,1.1495
E_I_MB,AP,1992,0.3588
E_I_MB,EE,1992,0.018600000000000002
E_I_MB,LAC,1992,1.6775
E_I_MB,WEO,1992,0.4171
E_I_MB,AFR,1993,1.6984000000000001
E_I_MB,AP,1993,0.43389999999999995
E_I_MB,EE,1993,0.0846
E_I_MB,LAC,1993,2.2569
E_I_MB,WEO,1993,0.8275
E_I_MB,AFR,1994,2.3316999999999997
E_I_MB,AP,1994,0.7012999999999999
E_I_MB,EE,1994,1.1538
E_I_MB,LAC,1994,4.6766000000000005
E_I_MB,WEO,1994,12.9724
E_I_MB,AFR,1995,2.7423
E_I_MB,AP,1995,5.3305
E_I_MB,EE,1995,2.1702
E_I_MB,LAC,1995,3.6957
E_I_MB,WEO,1995,23.408900000000003
E_I_MB,AFR,1996,2.4351
E_I_MB,AP,1996,5.3893
E_I_MB,EE,1996,0.0
E_I_MB,LAC,1996,3.5221999999999998
E_I_MB,WEO,1996,23.8006
E_I_MB,AFR,1997,2.3739
E_I_MB,AP,1997,6.163
E_I_MB,EE,1997,0.19369999999999998
E_I_MB,LAC,1997,3.9015999999999997
E_I_MB,WEO,1997,25.4434
E_I_MB,AFR,1998,3.1803000000000003
E_I_MB,AP,1998,6.2808
E_I_MB,EE,1998,0.271
E_I_MB,LAC,1998,4.218100000000001
E_I_MB,WEO,1998,22.7544
E_I_MB,AFR,1999,2.2695
E_I_MB,AP,1999,5.1365
E_I_MB,EE,1999,0.21919999999999998
E_I_MB,LAC,1999,3.0682
E_I_MB,WEO,1999,18.3406
E_I_MB,AFR,2000,2.6491
E_I_MB,AP,2000,5.6005
E_I_MB,EE,2000,0.1691
E_I_MB,LAC,2000,3.8546
E_I_MB,WEO,2000,15.0431
E_I_MB,AFR,2001,3.5588
E_I_MB,AP,2001,4.4366
E_I_MB,EE,2001,0.1789
E_I_MB,LAC,2001,4.2155
E_I_MB,WEO,2001,12.3415
E_I_MB,AFR,2002,1.8463
E_I_MB,AP,2002,3.9463000000000004
E_I_MB,EE,2002,0.19519999999999998
E_I_MB,LAC,2002,3.2105
E_I_MB,WEO,2002,8.9555
E_I_MB,AFR,2003,1.9249
E_I_MB,AP,2003,2.6501
E_I_MB,EE,2003,0.1465
E_I_MB,LAC,2003,3.1245
E_I_MB,WEO,2003,7.974600000000001
E_I_MB,AFR,2004,1.904
E_I_MB,AP,2004,2.3441
E_I_MB,EE,2004,0.0235
E_I_MB,LAC,2004,2.9805
E_I_MB,WEO,2004,10.1375
E_I_MB,AFR,2005,1.5633
E_I_MB,AP,2005,1.549
E_I_MB,EE,2005,0.0124
E_I_MB,LAC,2005,2.9019
E_I_MB,WEO,2005,6.5605
E_I_MB,AFR,2006,1.1885999999999999
E_I_MB,AP,2006,1.1262
E_I_MB,EE,2006,0.006900000000000001
E_I_MB,LAC,2006,2.1424000000000003
